l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
2048.0,16000.0,256.0,64.0,2.0,26.0,28.0,10.0,4.0,5.0,2.0,2.0,5.0,3.0,2.0,3.0,4.0,2.0,6.0,2.0,2.0,5.0,6.0,6.0,1.0,3.0,5.0,3.0,3.0,6.0,6.0,5.0,1.0,64.0,1.0,48.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,4.0,5.0,5.0,4.0,1.0,4.0,2.0,6.0,3.0,6.0,1.0,1.0,6.0,2.0,3.0,64.0,16.0,1.0,1.0,64.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,6.0,4.0,3.0,6.0,1.0,2.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,64.0,128.0,1.0,2.0,16.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,1.0,1.0,6.0,4.0,4.0,2.0,6.0,6.0,1.0,5.0,1.0,64.0,128.0,1.0,32.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,6.0,5.0,6.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,256.0,64.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,6.0,3.0,2.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,5.0,2.0,5.0,3.0,1024.0,8.0,1.0,512.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,3.0,5.0,6.0,6.0,2.0,4.0,1.0,2.0,3.0,1.0,128.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,342910257.0,21133483.660000004,148413000.0,1.452933888888889,280.0,514.0,204800.0,7246888313155902.0
2048.0,32000000.0,256.0,64.0,1.0,26.0,42.0,42.0,5.0,5.0,5.0,6.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,6.0,3.0,2.0,5.0,3.0,6.0,3.0,5.0,3.0,2.0,64.0,128.0,1.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,6.0,3.0,5.0,2.0,4.0,6.0,1.0,2.0,1.0,6.0,1.0,4.0,2.0,5.0,64.0,16.0,1.0,16.0,16.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,6.0,3.0,2.0,5.0,4.0,4.0,1.0,5.0,3.0,6.0,4.0,4.0,3.0,1.0,3.0,32.0,8.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,6.0,2.0,6.0,2.0,2.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,6.0,4.0,256.0,4.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,6.0,4.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,6.0,2.0,1.0,1.0,256.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,2.0,6.0,3.0,6.0,3.0,6.0,2.0,6.0,4.0,2.0,4.0,2.0,5.0,32.0,256.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,6.0,4.0,5.0,6.0,2.0,5.0,4.0,1.0,4.0,5.0,3.0,8.0,256.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7239368992.0,65524964.6,17796800.0,0.20394624999999997,42.0,514.0,514.0,4.7435939692713766e+17
64000.0,2048000.0,256.0,64.0,1.0,6.0,48.0,26.0,3.0,3.0,1.0,3.0,5.0,4.0,2.0,4.0,6.0,6.0,6.0,1.0,1.0,5.0,6.0,5.0,2.0,6.0,1.0,2.0,2.0,3.0,4.0,6.0,16.0,16.0,1.0,256.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,5.0,3.0,3.0,3.0,3.0,5.0,1.0,2.0,4.0,6.0,1.0,2.0,6.0,2.0,8.0,64.0,1.0,16.0,16.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,4.0,3.0,2.0,3.0,6.0,6.0,3.0,6.0,3.0,6.0,4.0,2.0,4.0,3.0,5.0,2.0,128.0,1.0,1.0,8.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,6.0,1.0,4.0,4.0,4.0,6.0,1.0,6.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0,128.0,64.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,6.0,3.0,1.0,6.0,5.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,128.0,2.0,1.0,128.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,6.0,2.0,6.0,2.0,1.0,3.0,1.0,6.0,5.0,64.0,128.0,1.0,512.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,5.0,3.0,3.0,6.0,6.0,6.0,6.0,4.0,5.0,1.0,1.0,16.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7239368992.0,54902973.60000001,11088400.0,0.128499,26.0,514.0,514.0,3.974628846484347e+17
1024.0,16000.0,256.0,64.0,3.0,46.0,18.0,38.0,4.0,4.0,5.0,4.0,2.0,5.0,2.0,6.0,2.0,3.0,2.0,5.0,1.0,1.0,5.0,3.0,2.0,3.0,4.0,3.0,6.0,6.0,1.0,1.0,8.0,1.0,1.0,96.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,2.0,4.0,1.0,2.0,4.0,5.0,1.0,5.0,2.0,2.0,6.0,2.0,3.0,5.0,3.0,8.0,4.0,1.0,2.0,4.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,5.0,2.0,3.0,4.0,2.0,1.0,6.0,4.0,5.0,3.0,3.0,6.0,2.0,3.0,2.0,16.0,128.0,1.0,128.0,32.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,6.0,4.0,5.0,3.0,2.0,2.0,2.0,6.0,4.0,6.0,1.0,8.0,256.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,4.0,2.0,2.0,5.0,4.0,5.0,5.0,2.0,2.0,4.0,1.0,3.0,5.0,1.0,3.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,3.0,4.0,6.0,6.0,6.0,4.0,3.0,5.0,16.0,2048.0,1.0,256.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,4.0,1.0,1.0,4.0,3.0,5.0,6.0,2.0,1.0,5.0,4.0,3.0,1.0,64.0,512.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2110311090.0,13117330.64,516605000000.0,581.6428576388889,31464.0,514.0,1638400.0,2.76816483207888e+16
512.0,128000.0,256.0,64.0,1.0,4.0,48.0,26.0,6.0,3.0,2.0,1.0,6.0,3.0,6.0,1.0,2.0,4.0,5.0,6.0,4.0,2.0,2.0,6.0,3.0,6.0,1.0,6.0,3.0,5.0,6.0,2.0,2.0,256.0,1.0,768.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,5.0,1.0,3.0,3.0,6.0,1.0,5.0,5.0,6.0,4.0,5.0,1.0,5.0,32.0,4.0,1.0,2.0,16.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,5.0,5.0,1.0,2.0,4.0,4.0,1.0,6.0,5.0,5.0,2.0,1.0,4.0,128.0,8.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,6.0,5.0,6.0,1.0,2.0,4.0,1.0,5.0,2.0,2.0,3.0,16.0,8.0,1.0,512.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,4.0,5.0,5.0,6.0,3.0,5.0,3.0,4.0,6.0,3.0,5.0,4.0,6.0,4.0,6.0,16.0,256.0,1.0,512.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,6.0,1.0,2.0,2.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,2.0,6.0,2.0,6.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,4.0,5.0,6.0,1.0,6.0,4.0,3.0,4.0,6.0,6.0,4.0,5.0,16.0,4.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282559688.0,32014240.64,11089000.0,0.13432075,26.0,514.0,6964.0,9045933846795320.0
2048000.0,32000000.0,256.0,64.0,1.0,46.0,36.0,8.0,5.0,4.0,5.0,2.0,4.0,2.0,2.0,6.0,1.0,5.0,2.0,6.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,8.0,2.0,1.0,2.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,6.0,4.0,1.0,16.0,2.0,1.0,8.0,16.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,3.0,6.0,6.0,2.0,6.0,3.0,1.0,4.0,3.0,6.0,4.0,6.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,6.0,2.0,1.0,2.0,1.0,6.0,3.0,3.0,5.0,1.0,6.0,4.0,2.0,4.0,2.0,64.0,128.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,6.0,3.0,2.0,6.0,4.0,5.0,3.0,3.0,4.0,5.0,6.0,2.0,2.0,512.0,2.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,6.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,6.0,1.0,6.0,3.0,3.0,1.0,16.0,32.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,4.0,3.0,3.0,1.0,6.0,2.0,3.0,4.0,5.0,1.0,3.0,5.0,3.0,256.0,128.0,1.0,256.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,904921664.0,38880637.120000005,3853450.0,0.045818075,8.0,514.0,2320.0,3.5183930840010572e+16
4096.0,4096000.0,256.0,64.0,3.0,12.0,4.0,6.0,3.0,6.0,3.0,4.0,2.0,3.0,3.0,1.0,6.0,3.0,5.0,6.0,5.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,5.0,5.0,6.0,6.0,8.0,16.0,1.0,1.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,6.0,3.0,3.0,1.0,2.0,6.0,5.0,3.0,2.0,2.0,3.0,4.0,32.0,1.0,8.0,32.0,1.0,128.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,1.0,3.0,1.0,6.0,4.0,2.0,5.0,64.0,2.0,1.0,4.0,8.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,6.0,4.0,1.0,5.0,5.0,3.0,2.0,8.0,32.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,5.0,3.0,1.0,4.0,6.0,4.0,6.0,3.0,6.0,4.0,4.0,2.0,1.0,1.0,512.0,64.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,6.0,3.0,1.0,2.0,2.0,1.0,256.0,16.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,4.0,5.0,1.0,1.0,6.0,3.0,1.0,4.0,2.0,4.0,1.0,5.0,5.0,64.0,2.0,1.0,2.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200963440.0,12369346.34,153900000.0,1.8471059375,288.0,514.0,1114112.0,2485786391037809.5
128000.0,256000.0,256.0,64.0,3.0,38.0,2.0,8.0,4.0,4.0,2.0,1.0,4.0,6.0,2.0,1.0,6.0,2.0,3.0,3.0,5.0,1.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,3.0,4.0,128.0,1.0,1.0,192.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,4.0,6.0,1.0,5.0,4.0,1.0,5.0,3.0,5.0,1.0,6.0,3.0,4.0,2.0,4.0,1.0,4.0,1.0,16.0,32.0,1.0,128.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,6.0,5.0,2.0,4.0,2.0,5.0,1.0,1.0,32.0,1.0,16.0,128.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,6.0,1.0,5.0,1.0,2.0,5.0,3.0,3.0,1.0,4.0,1.0,4.0,6.0,3.0,3.0,32.0,4.0,1.0,64.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,3.0,5.0,6.0,6.0,4.0,256.0,1.0,2048.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,6.0,5.0,3.0,4.0,6.0,1.0,5.0,3.0,6.0,5.0,1.0,5.0,2.0,2.0,2048.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0,5.0,1.0,6.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,6.0,32.0,4.0,1.0,64.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1028517294.0,12074281.24,423149000.0,3.592731111111111,608.0,514.0,1638400.0,1.2418607067959764e+16
512000.0,1024000.0,256.0,64.0,2.0,46.0,26.0,42.0,6.0,4.0,5.0,4.0,2.0,4.0,1.0,2.0,1.0,6.0,1.0,4.0,2.0,1.0,3.0,6.0,3.0,6.0,2.0,4.0,6.0,5.0,1.0,4.0,32.0,32.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,1.0,4.0,1.0,4.0,3.0,4.0,6.0,1.0,1.0,5.0,4.0,2.0,5.0,64.0,16.0,1.0,1.0,1.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,6.0,2.0,6.0,1.0,2.0,5.0,6.0,1.0,3.0,64.0,1.0,1.0,1.0,64.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,4.0,3.0,6.0,6.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,512.0,64.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,1.0,3.0,1.0,6.0,2.0,6.0,3.0,1.0,1.0,2.0,3.0,2.0,512.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,6.0,3.0,6.0,4.0,6.0,5.0,1.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,2048.0,64.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,4.0,2.0,1.0,6.0,1.0,3.0,2.0,4.0,1.0,3.0,6.0,4.0,2.0,128.0,256.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,442867914.0,12433023.48,1028490000.0,5.81274579861111,1092.0,514.0,433152.0,5506187173300621.0
256.0,16000000.0,256.0,64.0,1.0,18.0,32.0,6.0,4.0,4.0,2.0,3.0,5.0,3.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,6.0,6.0,6.0,1.0,2.0,3.0,512.0,4.0,1.0,6.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,4.0,2.0,1.0,5.0,6.0,4.0,1.0,2.0,4.0,6.0,6.0,3.0,1.0,6.0,5.0,2.0,32.0,1.0,8.0,128.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,6.0,5.0,6.0,2.0,4.0,6.0,2.0,5.0,4.0,16.0,2.0,1.0,64.0,128.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,6.0,6.0,2.0,6.0,3.0,1.0,6.0,6.0,2.0,3.0,4.0,4.0,3.0,6.0,3.0,64.0,2.0,1.0,512.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,3.0,5.0,6.0,5.0,6.0,6.0,2.0,4.0,1.0,1.0,2.0,5.0,64.0,32.0,1.0,2048.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,5.0,1.0,6.0,4.0,1.0,4.0,6.0,2.0,2.0,4.0,5.0,6.0,2.0,1.0,2048.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,5.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,5.0,3.0,1.0,16.0,128.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7239368992.0,58392240.400000006,3069750.0,0.03482015,6.0,514.0,514.0,4.227229745251697e+17
1024000.0,64000.0,256.0,64.0,1.0,46.0,38.0,12.0,2.0,1.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0,5.0,1.0,5.0,4.0,3.0,4.0,4.0,6.0,5.0,3.0,1.0,2.0,6.0,2.0,1.0,64.0,1.0,16.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,6.0,3.0,6.0,3.0,4.0,6.0,1.0,1.0,4.0,5.0,5.0,3.0,6.0,3.0,2.0,2.0,1.0,4.0,8.0,1.0,128.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,6.0,4.0,3.0,3.0,3.0,6.0,2.0,1.0,5.0,3.0,6.0,1.0,2.0,2.0,8.0,128.0,1.0,128.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,6.0,2.0,6.0,5.0,1.0,5.0,3.0,5.0,4.0,2.0,64.0,512.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,2.0,3.0,1.0,3.0,5.0,6.0,6.0,2.0,6.0,3.0,1.0,5.0,4.0,2.0,6.0,512.0,64.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,5.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,6.0,5.0,6.0,1024.0,128.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,5.0,6.0,3.0,3.0,2.0,5.0,3.0,6.0,5.0,1.0,2.0,5.0,3.0,4.0,3.0,2.0,1.0,1.0,128.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7239368992.0,47770195.39999999,5432530.0,0.06292365,12.0,514.0,514.0,3.45826071320541e+17
1024.0,32000.0,256.0,64.0,2.0,34.0,8.0,26.0,5.0,1.0,1.0,2.0,3.0,5.0,5.0,2.0,4.0,3.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,64.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,5.0,2.0,5.0,2.0,5.0,1.0,3.0,5.0,1.0,6.0,1.0,1.0,5.0,4.0,6.0,32.0,4.0,1.0,16.0,64.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,4.0,5.0,5.0,1.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,8.0,2.0,1.0,8.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,3.0,6.0,5.0,2.0,6.0,3.0,5.0,1.0,64.0,32.0,1.0,2.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,2.0,4.0,3.0,3.0,2.0,6.0,6.0,4.0,4.0,2.0,3.0,1.0,6.0,4.0,2.0,512.0,512.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,5.0,5.0,3.0,1.0,2.0,4.0,1.0,4.0,4.0,3.0,6.0,2.0,1.0,6.0,2.0,64.0,1.0,512.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,2.0,6.0,5.0,6.0,1.0,5.0,2.0,2.0,6.0,6.0,5.0,2.0,2.0,5.0,4.0,64.0,1.0,1024.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2902398176.0,14330687.620000001,102811000.0,1.0588419305555556,208.0,514.0,172032.0,4.1593361609113784e+16
