,reward1,reward2,latency,Area,energy,power,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,best_reward
230,148.964497,118.436462,0.000169,14.094,0.3177236841999999,1.8800218,1,4,32,128,4,2,8,2.6,72.23197144444465
231,195.155039,100.51146,0.000129,23.492,0.4411530389999999,3.419791,2,4,4,64,4,1,8,2.6,72.23197144444465
232,147.222222,118.240352,0.000171,13.62,0.3187784907,1.8642017,1,128,8,128,4,2,2,3.4,72.23197144444465
233,148.964497,100.043064,0.000169,27.107,0.4452936214999999,2.6348735,1,16,32,2048,4,1,2,2.9,73.54811355555547
234,93.587361,37.497797,0.000269,80.862,3.1696326489999995,11.783021,7,4,32,256,4,2,16,3.2,73.71903866666656
235,148.964497,120.97782,0.000169,12.0,0.3045151680999999,1.8018649,1,16,8,64,4,2,4,2.6,73.7979453333333
236,148.964497,116.882627,0.000169,13.738,0.3262274599999999,1.93034,1,128,32,128,4,2,2,2.1,73.7979453333333
237,195.155039,100.073009,0.000129,23.22,0.4450271669999999,3.449823,2,4,32,64,4,2,2,2.0,73.7979453333333
238,147.222222,120.780879,0.000171,13.082,0.3055090446,1.7866026,1,16,16,128,4,2,2,3.6,73.7979453333333
239,147.222222,118.184966,0.000171,14.23,0.3190773474,1.8659494,1,32,32,128,4,2,8,3.9,73.7979453333333
240,195.155039,45.309178,0.000129,262.95,2.1709412580000005,16.829002000000003,2,4,4,32768,4,2,4,3.1,73.7979453333333
241,147.222222,120.618528,0.000171,13.075,0.3063320163,1.7914153000000002,1,16,32,128,4,1,2,3.2,73.7979453333333
242,147.222222,118.49666,0.000171,13.602,0.3174009489,1.8561459,1,128,4,128,4,2,2,3.7,73.7979453333333
243,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,64,8,8,4,3.2,73.7979453333333
244,147.222222,119.788954,0.000171,13.187,0.3105895914,1.8163134,1,16,4,64,4,2,8,3.2,73.7979453333333
245,148.964497,121.090289,0.000169,12.614,0.3039497617,1.7985193000000002,1,16,32,64,4,2,2,2.6,73.7979453333333
246,42.525338,16.875147,0.000592,172.75,15.650395568,26.436479,16,16,32,64,4,2,2,2.0,73.7979453333333
247,148.964497,117.799995,0.000169,13.903,0.321166248,1.900392,1,16,32,256,4,2,2,2.1,73.7979453333333
248,147.222222,99.679297,0.000171,27.072,0.4485496383,2.6230973,1,16,32,2048,4,1,4,3.1,73.7979453333333
249,21.705821,5.323711,0.000468,629.7,25.603348212,54.708009,13,4,4096,64,4,2,4,3.9,73.7979453333333
250,147.222222,113.420298,0.000171,16.199,0.3464486504999999,2.0260155,1,128,128,64,8,2,8,3.8,73.7979453333333
251,147.222222,121.19753,0.000171,12.943,0.3034121058,1.7743398,1,16,32,64,4,1,4,3.9,73.7979453333333
252,195.155039,101.218402,0.000129,23.35,0.4350122519999999,3.372188,2,4,4,64,4,2,4,3.5,73.7979453333333
253,147.222222,108.138528,0.000171,19.053,0.3811180626000001,2.2287606,1,16,32,1024,1,1,8,3.9,73.7979453333333
254,148.964497,85.887279,0.000169,28.551,0.6041749999999999,3.575,1,2048,32,128,4,2,8,2.4,73.7979453333333
255,195.155039,100.701955,0.000129,23.35,0.4394855849999999,3.406865,2,4,4,64,4,2,4,2.5,73.7979453333333
256,147.222222,95.068128,0.000171,29.76,0.493117659,2.883729,1,64,128,2048,4,8,8,3.9,73.7979453333333
257,147.222222,119.232458,0.000171,13.417,0.3134955996,1.8333076,1,64,32,128,4,2,2,3.4,73.7979453333333
258,195.155039,76.91042,0.000129,64.146,0.753442431,5.840639,2,8,512,4096,4,2,2,3.2,73.7979453333333
259,148.964497,116.448179,0.000169,13.97,0.3286661976,1.9447704,1,4,256,128,4,2,1,2.7,74.94178122222223
260,148.964497,117.882431,0.000169,13.222,0.320717215,1.897735,1,128,64,64,4,2,1,2.6,74.94178122222223
261,195.155039,100.967432,0.000129,23.165,0.4371775169999999,3.388973,2,4,4,64,4,4,1,3.2,77.087382222222
262,147.222222,120.710727,0.000171,12.789,0.3058642458,1.7886798,1,4,32,64,2,2,4,3.0,77.087382222222
263,147.222222,120.557505,0.000171,13.165,0.3066422103,1.7932293,1,32,16,128,4,2,2,3.9,77.087382222222
264,195.155039,94.578806,0.000129,32.405,0.4982333459999999,3.862274,2,8,4,1024,4,2,4,2.6,77.087382222222
265,148.964497,113.728589,0.000169,15.866,0.3445729169999999,2.038893,1,4,128,512,4,2,2,2.1,77.087382222222
266,147.222222,99.761609,0.000171,27.146,0.4478097555,2.6187705,1,16,32,2048,4,2,4,3.9,77.087382222222
267,195.155039,101.242201,0.000129,22.959,0.4348077612,3.3706028,2,4,16,64,4,2,1,3.3,77.087382222222
268,147.222222,101.382215,0.000171,20.52,0.433607607,2.535717,1,1024,16,64,4,2,2,3.7,77.087382222222
269,148.964497,120.860626,0.000169,12.58,0.305106009,1.805361,1,8,32,64,4,2,2,2.3,77.087382222222
270,195.155039,62.315447,0.000129,91.468,1.147701648,8.896912,2,4096,32,64,4,2,4,3.6,77.087382222222
271,147.222222,114.877824,0.000171,15.606,0.337713201,1.974931,1,16,256,64,8,2,2,3.6,77.087382222222
272,147.222222,120.484701,0.000171,13.149,0.3070129041,1.7953971,1,16,32,128,4,2,2,3.6,77.087382222222
273,195.155039,94.875087,0.000129,32.371,0.4951263809999999,3.838189,2,4,4,1024,4,2,4,3.2,77.087382222222
274,147.222222,119.009828,0.000171,12.952,0.3146696001,1.8401731,1,128,4,128,1,2,1,3.9,77.087382222222
275,148.964497,98.393594,0.000169,21.178,0.4603485639999999,2.723956,1,1024,8,64,4,2,8,2.2,77.087382222222
276,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,64,4,8,4,3.2,77.087382222222
277,147.222222,118.353032,0.000171,13.203,0.3181717827,1.8606537,1,128,32,64,4,2,2,3.2,77.087382222222
278,148.964497,111.136949,0.000169,15.291,0.3608307169999999,2.135093,1,16,32,128,4,8,4,2.1,77.087382222222
279,195.155039,100.536305,0.000129,23.453,0.440935029,3.418101,2,16,4,64,4,2,4,2.5,77.087382222222
280,148.964497,115.470798,0.000169,14.014,0.334253608,1.977832,1,256,32,64,4,2,2,2.5,77.087382222222
281,147.222222,96.815612,0.000171,28.542,0.4754771451,2.7805681,1,256,32,2048,4,1,4,3.9,77.087382222222
282,195.155039,99.071084,0.000129,24.707,0.4540739757,3.5199533,2,16,128,64,4,2,4,3.7,77.087382222222
283,148.964497,86.122514,0.000169,45.193,0.6008790267999999,3.5554972,1,16,8,4096,4,2,2,2.6,77.087382222222
284,148.964497,110.096231,0.000169,17.274,0.3676846809999999,2.175649,1,16,512,128,4,2,2,2.6,77.087382222222
285,195.155039,62.288331,0.000129,90.796,1.14870114,8.904660000000002,2,4096,4,64,4,2,2,3.2,77.087382222222
286,148.964497,121.447272,0.000169,12.497,0.3021655273,1.7879617,1,16,8,64,4,2,2,2.5,77.087382222222
287,147.222222,120.934567,0.000171,12.943,0.3047330295,1.7820645,1,16,32,64,4,1,4,3.4,77.087382222222
288,116.013825,41.295219,0.000217,171.76,2.613490278,12.043734,2,1024,4,16384,4,2,8,3.2,77.087382222222
289,147.222222,121.417494,0.000171,12.48,0.3023137557,1.7679167,1,16,32,64,4,2,1,3.7,77.087382222222
290,147.222222,120.386134,0.000171,13.017,0.3075158493,1.7983383,1,16,32,64,4,2,4,3.2,77.087382222222
291,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,64,2,8,1,2.5,77.087382222222
292,148.964497,103.897743,0.000169,18.018,0.4128651409999999,2.442989,1,128,4,128,4,16,2,2.6,77.087382222222
293,147.222222,117.972664,0.000171,14.5,0.3202267923,1.8726713,1,16,32,256,4,2,4,3.9,77.087382222222
294,195.155039,90.177049,0.000129,37.734,0.5480603699999999,4.24853,2,4,32,2048,4,2,4,3.2,77.087382222222
295,147.222222,115.284932,0.000171,14.178,0.3353322654,1.9610074,1,256,32,128,4,2,1,3.5,77.087382222222
296,147.222222,122.061465,0.000171,12.48,0.2991322836,1.7493116,1,4,32,64,4,1,2,3.9,77.087382222222
297,195.155039,100.634334,0.000129,23.794,0.4400764049999999,3.411445,2,4,16,64,4,2,8,3.8,77.087382222222
298,147.222222,118.271647,0.000171,14.146,0.3186098163,1.8632153,1,16,32,128,4,2,8,3.4,77.087382222222
299,147.222222,121.441862,0.000171,12.614,0.3021924483,1.7672073,1,16,32,64,4,2,2,3.9,78.02224944444464
300,132.5,57.212991,0.00019,49.857,1.36154228,7.166011999999999,4,4,256,64,4,2,4,3.2,78.02224944444464
301,148.964497,115.231986,0.000169,16.16,0.3356404896,1.9860384,1,16,8,512,4,2,4,2.6,78.02224944444464
302,147.222222,120.224945,0.000171,13.017,0.3083409927,1.8031637,1,16,32,64,4,2,4,3.0,78.02224944444464
303,195.155039,100.368177,0.000129,23.831,0.4424134979999999,3.429562,2,4,16,64,4,4,4,3.0,78.02224944444464
304,60.956416,24.349752,0.000413,121.3,7.516771395000002,18.200415000000003,11,16,32,64,4,4,1,2.4,78.02224944444464
305,147.222222,119.449099,0.000171,13.323,0.3123594756,1.8266636,1,16,32,64,4,2,8,3.4,78.02224944444464
306,195.155039,101.443021,0.000129,22.822,0.4330879460999999,3.3572709,2,4,4,64,4,2,1,3.3,78.02224944444464
307,148.964497,107.269706,0.000169,17.0,0.387316735,2.291815,1,512,32,64,4,1,4,2.6,78.02224944444464
308,148.964497,121.206712,0.000169,12.943,0.3033661371,1.7950659,1,16,32,64,4,1,4,2.8,78.02224944444464
309,195.155039,73.997621,0.000129,55.996,0.813926016,6.309504,2,2048,16,64,8,2,4,3.4,78.02224944444464
310,148.964497,119.466065,0.000169,13.256,0.3122707639999999,1.847756,1,16,16,64,4,2,8,2.4,78.02224944444464
311,147.222222,108.225571,0.000171,19.589,0.380505267,2.225177,1,16,512,64,16,1,2,3.9,78.02224944444464
312,195.155039,101.022055,0.000129,23.488,0.4367048739,3.3853091,2,4,16,64,4,2,4,3.5,78.02224944444464
313,147.222222,113.636994,0.000171,15.764,0.3451286159999999,2.018296,1,128,32,512,1,2,2,3.1,78.02224944444464
314,147.222222,113.754964,0.000171,17.611,0.344413152,2.014112,1,16,32,64,16,4,2,3.2,78.02224944444464
315,195.155039,101.397163,0.000129,22.822,0.4334797706999999,3.3603083,2,4,4,64,4,2,1,3.2,78.02224944444464
316,148.964497,121.277419,0.000169,12.563,0.3030125046,1.7929734,1,4,32,64,4,2,2,2.6,79.02154266666669
317,147.222222,111.315544,0.000171,16.666,0.3596738076,2.1033556,1,16,512,64,4,1,2,3.9,79.02154266666669
318,195.155039,96.356763,0.000129,26.104,0.4800163529999999,3.721057,2,4,256,64,4,2,4,2.1,80.45958644444444
319,147.222222,121.219253,0.000171,12.48,0.3033033669,1.7737039,1,16,32,64,4,2,1,3.4,82.01130655555568
320,147.222222,121.529278,0.000171,12.54,0.3017578689,1.7646659,1,16,32,64,4,1,2,3.4,82.01130655555568
321,195.155039,100.89107,0.000129,22.857,0.4378395449999999,3.394105,2,8,4,64,4,2,1,2.4,82.01130655555568
322,147.222222,121.814311,0.000171,12.445,0.3003473583,1.7564172999999998,1,4,8,64,4,2,2,3.4,82.01130655555568
323,147.222222,122.459058,0.000171,12.381,0.2971930239,1.7379709,1,8,8,64,4,1,2,3.9,82.01130655555568
324,195.155039,100.653752,0.000129,23.62,0.4399066281,3.4101289,2,32,4,64,4,2,4,3.3,82.01130655555568
325,148.964497,108.647988,0.000169,17.315,0.3775522529999999,2.234037,1,128,512,64,4,1,2,2.6,82.01130655555568
326,147.222222,119.208925,0.000171,12.939,0.3136193865,1.8340315,1,128,32,64,1,1,2,3.9,82.01130655555568
327,195.155039,100.612291,0.000129,22.859,0.44026926,3.4129400000000003,2,4,8,64,4,2,1,2.1,82.01130655555568
328,147.222222,120.088688,0.000171,13.249,0.3090411009,1.8072579,1,16,32,64,4,1,8,3.9,82.01130655555568
329,147.222222,121.888351,0.000171,12.414,0.2999825811,1.7542841,1,16,32,64,4,1,1,3.9,82.01130655555568
330,195.155039,98.823033,0.000129,24.101,0.456356334,3.537646,2,128,4,64,4,2,1,2.6,82.01130655555568
331,147.222222,105.88539,0.000171,22.699,0.3975102765,2.3246215,1,128,32,1024,4,2,2,3.9,82.01130655555568
332,147.222222,121.795929,0.000171,12.54,0.3004380225,1.7569475,1,16,32,64,4,1,2,3.9,82.01130655555568
333,195.155039,101.250834,0.000129,22.822,0.434733612,3.370028,2,4,4,64,4,2,1,2.9,82.01130655555568
334,148.964497,121.431166,0.000169,12.336,0.3022456839999999,1.788436,1,8,8,64,4,2,1,2.3,82.01130655555568
335,148.964497,121.052526,0.000169,12.883,0.3041394303999999,1.7996416,1,4,32,64,4,1,4,2.4,82.01130655555568
336,193.653846,99.922476,0.00013,22.533,0.4463690399999999,3.433608,2,32,4,64,1,2,1,2.0,82.01130655555568
337,147.222222,118.831112,0.000171,13.07,0.3156168033,1.8457123,1,128,32,64,4,2,1,3.7,82.01130655555568
338,148.964497,116.682328,0.000169,13.682,0.327348437,1.936973,1,128,128,64,4,1,2,2.6,82.01130655555568
339,168.959732,75.882855,0.000149,37.118,0.7739860129999999,5.194537,3,4,4,512,4,2,4,2.5,82.01130655555568
340,148.964497,120.285644,0.000169,12.965,0.308029878,1.822662,1,4,32,64,4,2,4,2.3,82.01130655555568
341,147.222222,107.161774,0.000171,17.685,0.388097325,2.269575,1,512,32,256,1,1,2,3.9,82.01130655555568
342,195.155039,99.788282,0.000129,24.218,0.4475703890999999,3.4695379,2,4,64,64,4,2,8,3.6,82.01130655555568
343,147.222222,107.65295,0.000171,17.356,0.3845639520000001,2.248912,1,512,32,64,4,1,8,3.9,82.01130655555568
344,147.222222,115.836135,0.000171,17.354,0.332148519,1.942389,1,16,32,64,16,1,2,3.9,82.01130655555568
345,132.5,57.308739,0.00019,49.33,1.3569965300000002,7.142087,4,4,256,64,4,2,1,3.3,82.01130655555568
346,147.222222,118.586659,0.000171,14.027,0.3169193615999999,1.8533296,1,4,16,128,4,2,8,3.2,82.01130655555568
347,148.964497,106.116899,0.000169,16.647,0.39577772,2.34188,1,512,32,64,4,1,2,2.0,82.01130655555568
348,195.155039,99.378865,0.000129,24.076,0.4512657489,3.4981841,2,4,128,64,4,2,1,3.3,82.01130655555568
349,147.222222,120.482396,0.000171,12.797,0.3070246518,1.7954658,1,16,32,64,4,4,2,3.9,82.01130655555568
350,147.222222,111.518964,0.000171,16.606,0.3583628532,2.0956892,1,4,512,64,4,1,2,3.9,82.01130655555568
351,195.155039,89.586175,0.000129,37.831,0.5553137819999999,4.304758,2,4,32,2048,4,2,8,2.2,82.01130655555568
352,147.222222,119.325608,0.000171,13.086,0.3130063344,1.8304464,1,128,8,64,4,2,2,3.9,82.01130655555568
353,147.222222,122.219505,0.000171,12.363,0.2983591755,1.7447905,1,4,8,64,4,1,2,3.3,82.01130655555568
354,195.155039,81.243789,0.000129,55.75,0.6752119289999998,5.234201,2,4,32,4096,4,2,1,3.3,82.01130655555568
355,148.964497,121.742401,0.000169,12.423,0.3007022746,1.7793034,1,16,8,64,4,1,2,2.3,82.01130655555568
356,147.222222,122.376037,0.000171,12.23,0.2975963958,1.7403298,1,4,32,64,1,1,2,3.9,82.01130655555568
357,171.258503,68.103587,0.000147,42.796,0.960905043,6.536769,4,4,8,64,1,2,1,3.7,82.01130655555568
358,148.964497,121.868046,0.000169,12.363,0.3000825515999999,1.7756364,1,4,8,64,4,1,2,2.2,82.01130655555568
359,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,64,8,1,4,3.1,82.01130655555568
360,195.155039,94.44091,0.000129,30.56,0.4996893689999999,3.873561,2,32,4,1024,4,2,1,2.2,82.01130655555568
361,147.222222,108.875426,0.000171,16.647,0.375976503,2.198693,1,512,32,64,4,1,2,3.9,82.01130655555568
362,147.222222,121.073248,0.000171,12.705,0.3040353324,1.7779844,1,16,32,128,4,1,1,3.9,82.01130655555568
363,195.155039,99.565118,0.000129,23.911,0.4495789965,3.4851085,2,4,128,64,4,1,1,3.3,82.01130655555568
364,147.222222,119.891845,0.000171,13.03,0.3100567212,1.8131972,1,16,128,64,4,1,2,3.9,82.01130655555568
365,147.222222,121.116345,0.000171,12.743,0.3038190003,1.7767193,1,64,8,64,4,1,2,3.9,82.01130655555568
366,195.155039,101.291532,0.000129,23.35,0.4343843444999999,3.3673205,2,4,4,64,4,2,4,3.7,82.01130655555568
367,147.222222,110.205117,0.000171,17.314,0.366958476,2.145956,1,4,512,64,4,1,8,3.9,82.01130655555568
368,148.964497,115.796692,0.000169,15.375,0.332374835,1.966715,1,4,32,512,4,2,2,2.4,82.01130655555568
369,195.155039,93.481908,0.000129,34.783,0.5099942759999999,3.953444,2,4,256,64,16,2,1,3.3,82.01130655555568
370,147.222222,121.923906,0.000171,12.497,0.2998076481,1.7532611,1,16,8,64,4,2,2,3.9,82.01130655555568
371,148.964497,121.999413,0.000169,12.499,0.2994366505,1.7718145,1,8,32,64,4,1,2,2.8,82.01130655555568
372,195.155039,101.39956,0.000129,22.857,0.4334592725999999,3.3601494,2,8,4,64,4,2,1,3.3,82.01130655555568
373,148.964497,115.68077,0.000169,14.515,0.3330413034,1.9706586,1,4,256,64,4,2,8,2.8,82.01130655555568
374,147.222222,113.913016,0.000171,16.001,0.3434580827999999,2.0085268,1,128,32,512,4,1,2,3.9,82.01130655555568
375,0.0,0.0,0.0,0.0,0.0,0.0,2,4,16,64,4,16,1,2.8,82.01130655555568
376,147.222222,122.550728,0.000171,12.363,0.2967485778,1.7353718,1,4,8,64,4,1,2,3.9,82.01130655555568
377,147.222222,119.706105,0.000171,12.794,0.3110196564,1.8188284,1,128,8,64,1,1,2,3.9,82.01130655555568
378,195.155039,100.375924,0.000129,23.461,0.4423452054,3.4290326,2,64,4,64,4,2,1,3.3,82.01130655555568
379,148.964497,118.706914,0.000169,13.086,0.3162775849999999,1.871465,1,128,8,64,4,2,2,2.5,82.01130655555568
380,147.222222,116.22812,0.000171,14.01,0.3299119245,1.9293095,1,256,32,64,4,1,2,3.9,82.01130655555568
381,195.155039,98.77097,0.000129,24.372,0.4568375556,3.5413764000000003,2,128,32,64,4,2,1,3.3,82.01130655555568
382,147.222222,118.805075,0.000171,13.475,0.3157551594,1.8465214,1,128,8,64,4,1,4,3.9,82.01130655555568
383,148.964497,109.560926,0.000169,15.46,0.371286409,2.196961,1,256,8,64,4,8,2,2.3,82.01130655555568
384,195.155039,100.15586,0.000129,23.912,0.4442911961999999,3.4441178,2,4,64,64,4,2,4,3.3,82.01130655555568
385,147.222222,121.890383,0.000171,12.473,0.2999725776,1.7542256,1,16,16,64,4,1,2,3.5,82.01130655555568
386,147.222222,120.643964,0.000171,12.86,0.30620286,1.79066,1,64,32,64,4,1,2,3.9,82.01130655555568
387,132.5,54.204761,0.00019,57.681,1.51686025,7.983475,4,512,4,64,4,2,1,3.0,82.01130655555568
388,147.222222,122.451784,0.000171,12.363,0.2972283354,1.7381774,1,4,8,64,4,1,2,3.7,82.01130655555568
389,147.222222,121.938467,0.000171,12.766,0.2997360504,1.7528424,1,4,8,64,4,1,4,3.9,82.01130655555568
390,195.155039,101.600461,0.000129,22.658,0.4317467588999999,3.3468741,2,4,4,64,4,1,1,3.2,82.01130655555568
391,148.964497,122.283995,0.000169,12.423,0.2980445636999999,1.7635773,1,16,8,64,4,1,2,2.8,82.01130655555568
392,147.222222,122.282012,0.000171,12.423,0.2980542312,1.7430072,1,16,8,64,4,1,2,3.9,82.01130655555568
393,93.587361,35.384033,0.000269,114.48,3.559637457,13.232853,7,256,4,64,4,16,1,3.3,82.01130655555568
394,148.964497,122.36796,0.000169,12.423,0.2976356851,1.7611579,1,16,8,64,4,1,2,2.9,82.01130655555568
395,148.964497,122.354368,0.000169,12.363,0.2977018147999999,1.7615492,1,4,8,64,4,1,2,2.6,82.01130655555568
396,132.5,59.697693,0.00019,43.777,1.25056233,6.581906999999999,4,4,16,64,4,1,1,3.3,82.01130655555568
397,0.0,0.0,0.0,0.0,0.0,0.0,1,4,8,64,4,8,2,3.9,82.01130655555568
398,147.222222,119.730827,0.000171,13.67,0.3108912354,1.8180774,1,8,8,256,4,1,2,3.9,82.01130655555568
399,129.102564,52.768072,0.000195,54.669,1.60058223,8.208114,5,4,16,64,4,2,1,3.3,82.01130655555568
400,147.222222,122.601645,0.000171,12.344,0.2965021497,1.7339307,1,4,4,64,4,1,2,3.9,82.01130655555568
401,147.222222,121.267597,0.000171,12.617,0.30306159,1.77229,1,4,8,64,4,4,2,3.9,82.01130655555568
402,195.155039,101.627071,0.000129,22.822,0.4315206863999999,3.3451216,2,4,4,64,4,2,1,3.8,82.01130655555568
403,147.222222,120.956089,0.000171,12.743,0.3046245984,1.7814304,1,64,8,64,4,1,2,3.6,82.01130655555568
404,60.956416,23.848298,0.000413,127.31,7.836202528,18.973856,11,128,64,64,4,1,2,3.1,82.01130655555568
405,195.155039,86.155971,0.000129,40.068,0.60041244,4.6543600000000005,2,4,1024,64,4,2,1,3.3,82.01130655555568
406,148.964497,121.94702,0.000169,12.413,0.2996940037,1.7733373,1,4,16,64,4,1,2,2.4,82.01130655555568
407,147.222222,119.370357,0.000171,13.072,0.3127717053,1.8290743,1,128,8,64,4,1,2,3.9,82.01130655555568
408,195.155039,101.26682,0.000129,22.925,0.4345963689,3.3689641000000004,2,16,4,64,4,2,1,3.3,82.01130655555568
409,147.222222,122.488165,0.000171,12.236,0.297051795,1.7371450000000002,1,4,8,64,4,1,1,3.6,82.01130655555568
410,147.222222,121.658754,0.000171,12.527,0.3011159178,1.7609118,1,4,8,128,4,1,1,3.6,82.01130655555568
411,195.155039,70.54495,0.000129,84.255,0.895547412,6.942228,2,4,4,8192,4,2,1,3.3,82.01130655555568
412,148.964497,122.550531,0.000169,12.363,0.2967495335999999,1.7559144,1,4,8,64,4,1,2,2.8,82.01130655555568
413,148.964497,117.50651,0.000169,14.826,0.3227725422999999,1.9098967,1,8,8,256,4,1,8,2.9,82.01130655555568
414,0.0,0.0,0.0,0.0,0.0,0.0,2,4,32,512,4,8,1,3.3,82.01130655555568
415,0.0,0.0,0.0,0.0,0.0,0.0,1,4,8,128,4,8,2,3.9,82.01130655555568
416,147.222222,115.510589,0.000171,17.447,0.334023363,1.953353,1,4,64,64,16,1,2,3.9,82.01130655555568
417,195.155039,74.782193,0.000129,51.833,0.796937103,6.1778070000000005,2,2048,16,64,4,2,1,3.3,82.01130655555568
418,147.222222,122.501226,0.000171,12.363,0.2969884566,1.7367746,1,4,8,64,4,1,2,3.8,82.01130655555568
419,147.222222,111.449323,0.000171,16.624,0.3588108561000001,2.0983091000000003,1,8,512,64,4,1,2,3.9,82.01130655555568
420,195.155039,74.86335,0.000129,51.696,0.7952101799999999,6.16442,2,2048,4,64,4,2,1,3.3,82.01130655555568
421,148.964497,109.229659,0.000169,19.739,0.3735418660999999,2.2103069,1,8,8,1024,4,1,1,2.2,82.01130655555568
422,147.222222,121.854108,0.000171,12.513,0.3001512042,1.7552702,1,32,8,64,4,1,2,3.8,82.01130655555568
423,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,512,8,2,1,2.2,82.01130655555568
424,0.0,0.0,0.0,0.0,0.0,0.0,1,4,8,64,4,8,1,3.9,82.01130655555568
425,147.222222,120.341301,0.000171,13.189,0.3077450235,1.7996785,1,4,32,64,4,1,8,3.9,82.01130655555568
426,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,64,4,16,4,3.3,82.01130655555568
427,147.222222,121.793617,0.000171,12.48,0.3004494282,1.7570142,1,4,32,64,4,1,2,3.4,82.01130655555568
428,148.964497,121.649366,0.000169,12.236,0.301162394,1.782026,1,4,8,64,4,1,1,2.0,82.01130655555568
429,195.155039,89.3138,0.000129,37.244,0.558705966,4.331054,2,4,4,2048,4,2,1,2.5,82.01130655555568
430,147.222222,122.016445,0.000171,12.37,0.2993530617,1.7506027,1,16,8,64,4,2,1,3.9,82.01130655555568
431,147.222222,120.806191,0.000171,13.072,0.305381034,1.785854,1,4,8,64,4,1,8,3.9,82.01130655555568
432,195.155039,99.076422,0.000129,24.419,0.454025046,3.519574,2,4,128,64,4,4,1,3.5,82.01130655555568
433,147.222222,122.184822,0.000171,12.427,0.2985285852,1.7457812,1,4,4,64,4,2,2,3.9,82.01130655555568
434,147.222222,122.386277,0.000171,12.344,0.2975466006,1.7400386,1,4,4,64,4,1,2,3.5,82.01130655555568
435,195.155039,82.825399,0.000129,42.962,0.649670832,5.036208,2,256,1024,64,4,2,1,2.2,82.01130655555568
436,147.222222,119.417138,0.000171,13.054,0.3125266965,1.8276415,1,128,4,64,4,1,2,3.9,82.01130655555568
437,147.222222,119.815426,0.000171,13.652,0.3104523639,1.8155109,1,4,8,256,4,1,2,3.9,82.01130655555568
438,116.013825,78.054418,0.000217,22.925,0.7315187397,3.3710541000000003,2,16,4,64,4,2,1,3.5,82.01130655555568
439,147.222222,119.618464,0.000171,13.308,0.3114755765999999,1.8214946,1,4,4,64,4,4,8,3.9,82.01130655555568
440,147.222222,122.009483,0.000171,12.363,0.2993872275,1.7508025,1,4,8,64,4,1,2,3.0,82.01130655555568
441,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,64,4,16,1,3.3,82.01130655555568
442,147.222222,121.856184,0.000171,12.478,0.3001409784,1.7552104,1,16,4,64,4,2,2,3.7,82.01130655555568
443,147.222222,120.570748,0.000171,13.127,0.3065748534,1.7928354,1,64,4,64,4,1,4,3.9,82.01130655555568
444,168.959732,77.140834,0.000149,34.163,0.748948202,5.026498,3,4,4,64,4,2,8,2.8,82.01130655555568
445,147.222222,119.534887,0.000171,13.123,0.3119112846,1.8240426,1,32,128,64,4,1,2,3.9,82.01130655555568
446,147.222222,122.213516,0.000171,12.413,0.2983884165,1.7449614999999998,1,4,16,64,4,1,2,3.6,82.01130655555568
447,195.155039,62.178823,0.000129,86.095,1.152750837,8.936053,2,4096,4,64,4,16,1,3.2,82.01130655555568
448,148.964497,122.581653,0.000169,12.344,0.2965988700999999,1.7550229,1,4,4,64,4,1,2,2.8,82.01130655555568
449,148.964497,107.819018,0.000169,21.86,0.3833802179999999,2.268522,1,4,8,1024,4,1,2,2.0,82.01130655555568
450,195.155039,99.956455,0.000129,23.29,0.446065617,3.457873,2,16,4,64,4,4,1,2.2,82.01130655555568
451,147.222222,121.015445,0.000171,12.626,0.3043258443,1.7796833,1,4,64,64,4,1,2,3.2,82.01130655555568
452,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,64,8,1,2,3.5,82.01130655555568
453,195.155039,101.594789,0.000129,22.822,0.4317949661999999,3.3472478,2,4,4,64,4,2,1,3.7,82.01130655555568
454,53.792735,21.207893,0.000468,137.2,9.908898948,21.172861,13,4,4,64,4,1,2,2.1,82.01130655555568
455,0.0,0.0,0.0,0.0,0.0,0.0,1,4,32,512,4,8,2,3.9,82.01130655555568
456,195.155039,97.302195,0.000129,25.63,0.4707335646,3.6490974,2,4,256,64,1,2,1,3.2,82.01130655555568
457,148.964497,118.763102,0.000169,13.352,0.3159783874,1.8696946,1,64,128,64,4,1,2,2.8,82.01130655555568
458,147.222222,122.32904,0.000171,12.344,0.2978251083,1.7416673,1,4,4,64,4,1,2,3.4,82.01130655555568
459,195.155039,101.5389,0.000129,22.694,0.4322704343999999,3.3509336,2,8,4,64,4,1,1,3.2,82.01130655555568
460,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,64,4,8,2,3.9,82.01130655555568
461,147.222222,122.332436,0.000171,12.404,0.2978085726,1.7415706,1,16,4,64,4,1,2,3.9,82.01130655555568
462,0.0,0.0,0.0,0.0,0.0,0.0,2,1024,4,64,8,2,1,3.3,82.01130655555568
